LATITUDE,LONGITUDE,NAME,DESCRIPTION,ICON,CLUES,NOMRBE DE LA INSTITUCION DE SALUD,CLAVE DE LA INSTITUCION DE SALUD,NOMBRE DE LA ENTIDAD,CLAVE ENTIDAD,NOMBRE DEL MUNICIPIO
19.2186,-99.0986,DFSSA003051,"DFSSA003051
C.S.T-I SANTA CECILIA TEPETLAPA
SSA
FRANCISCO SARABIA ESQUINA PROGRESO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003051,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,XOCHIMILCO
19.5014,-99.0991,DFSSA001004,"DFSSA001004
C.S.T-I CABO BUENA ESPERANZA
SSA
CABO BUENA ESPERANZA ESQUINA TIXTLA GUERRERO 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001004,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.319,-99.1007,DFSSA000374,"DFSSA000374
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL COY- 5
SSA
LAURA MÉNDEZ CUENCA ESQUINA CANAL NACIONAL 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000374,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,COYOACÁN
19.4667,-99.1008,DFSSA001173,"DFSSA001173
C.S.T-II GERTRUDIS SÁNCHEZ
SSA
NORTE 82-B CASI ESQUINA ORIENTE 121 6205
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001173,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.344,-99.1014,DFSSA001750,"DFSSA001750
C.S.T-II EJIDO LOS REYES
SSA
TETLEPANQUETZALTZIN Y CUAUHTÉMOC SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001750,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.4522,-99.1015,DFSSA001120,"DFSSA001120
C.S.T-II LA MALINCHE
SSA
NORTE 94 CASI ESQUINA ORIENTE 83 4315
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001120,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.3453,-99.1015,DFSSA018550,"DFSSA018550
UNEME CAPA EJIDO LOS REYES
SSA
TETLEPANQUETZALTZIN Y CUAUHTÉMOC SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018550,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.2957,-99.1016,DFSSA004405,"DFSSA004405
CONSULTORIO MÉDICO LEGAL DE LA COORDINACION TERRITORIAL TLP-4
SSA
CANAL NACIONAL Y PERIFERICO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA004405,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,TLALPAN
19.3725,-99.1018,DFSSA001651,"DFSSA001651
C.S.T-I SAN JOSÉ ACULCO
SSA
CANAL DE RÍO CHURUBUSCO ESQUINA PRIVADA DE SAN JOSÉ ACULCO 100
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001651,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.3274,-99.1018,DFSSA001820,"DFSSA001820
C.S.T-III SAN ANDRÉS TOMATLÁN
SSA
AVENIDA TLAHUAC CASI ESQUINA HERMANOS WRIGHT ZONA 67 MANZANA 267 LOTE 2
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001820,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.4519,-99.1022,DFSSA018475,"DFSSA018475
UNEME CAPA LA MALINCHE
SSA
NORTE 94 CASI ESQUINA ORIENTE 83 4315
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018475,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.4338,-99.1025,DFIST000563,"DFIST000563
MOCTEZUMA
ISSSTE
ORIENTE 144 216
UNIDAD DE CONSULTA EXTERNA",157,DFIST000563,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,VENUSTIANO CARRANZA
19.4806,-99.1031,DFSSA000881,"DFSSA000881
HOSPITAL GENERAL VILLA
SSA
AVENIDA SAN JUAN DE ARAGÓN 285
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA000881,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.4591,-99.1032,DFSSA001016,"DFSSA001016
C.S.T-I GERTRUDIS SÁNCHEZ
SSA
NORTE 84 CAMELLÓN CENTRAL DE ORIENTE 95 SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001016,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.2648,-99.104,DFSSA003133,"DFSSA003133
C.S.T-III XOCHIMILCO
SSA
AVENIDA JUÁREZ ESQUINA PINO 2
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003133,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,XOCHIMILCO
19.5066,-99.1041,DFSSA001214,"DFSSA001214
C.S.T-II GABRIEL HERNÁNDEZ
SSA
EVA SAMANO DE LÓPEZ MATEOS SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001214,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.2542,-99.1045,DFSSA002993,"DFSSA002993
HOSPITAL MATERNO PEDIÁTRICO XOCHIMILCO
SSA
PROLONGACIÓN 16 DE SEPTIEMBRE Y CALZADA NATIVITAS 
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA002993,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,XOCHIMILCO
19.3565,-99.1049,DFSSA004410,"DFSSA004410
CONSULTORIO MÉDICO LEGAL DE LA COORDINACION TERRITORIAL IZP-2
SSA
AVENIDA ERMITA IZTAPALAPA SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA004410,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.4131,-99.106,DFIST000546,"DFIST000546
BALBUENA
ISSSTE
AVENIDA DEL TALLER 611
UNIDAD DE CONSULTA EXTERNA",157,DFIST000546,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,VENUSTIANO CARRANZA
19.2354,-99.106,DFSSA003063,"DFSSA003063
C.S.T-I SAN ANDRÉS AHUAYUCAN
SSA
BENITO JUÁREZ FRENTE A GALEANA (PLANTA ALTA DEL EDIFICIO) SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003063,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,XOCHIMILCO
19.3564,-99.1062,DFIST000126,"DFIST000126
IZTAPALAPA I
ISSSTE
CALZADA ERMITA IZTAPALAPA 786
UNIDAD DE CONSULTA EXTERNA",157,DFIST000126,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,IZTAPALAPA
19.436,-99.1065,DFSSA003833,"DFSSA003833
C.S.T-I REVOLUCIÓN
SSA
FRANCISCO SERRANO 5
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003833,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,VENUSTIANO CARRANZA
19.3222,-99.1071,DFIST000580,"DFIST000580
# 65 S.H.C.P.
ISSSTE
CALZADA DE LA VIRGEN 2799
UNIDAD DE CONSULTA EXTERNA",157,DFIST000580,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,COYOACÁN
19.3567,-99.1072,DFSSA001511,"DFSSA001511
HOSPITAL PEDIÁTRICO IZTAPALAPA
SSA
CALZADA ERMITA IZTAPALAPA 780
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA001511,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.2584,-99.1081,DFSSA003010,"DFSSA003010
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL XOC- 2
SSA
GLADIOLAS Y CUITLAHUAC SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003010,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,XOCHIMILCO
19.2635,-99.1083,DFIST000254,"DFIST000254
XOCHIMILCO
ISSSTE
GLADIOLAS 158
UNIDAD DE CONSULTA EXTERNA",157,DFIST000254,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,XOCHIMILCO
19.3203,-99.1084,DFSSA000526,"DFSSA000526
C.S.T-III CARMEN SERDÁN
SSA
SOLEDAD SOLÓRZANO ESQUINA MARÍA PISTOLAS SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000526,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,COYOACÁN
19.3199,-99.1086,DFSSA018410,"DFSSA018410
UNEME CAPA CARMEN SERDÁN
SSA
SOLEDAD SOLÓRZANO ESQUINA MARÍA PISTOLAS SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018410,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,COYOACÁN
19.3696,-99.1087,DFSSA001581,"DFSSA001581
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL IZP- 3
SSA
AVENIDA CANAL RÍO CHURUBUSCO ESQUINA EJE 5 SUR 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001581,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.4567,-99.1094,DFSSA001226,"DFSSA001226
C.S.T-III DR. GABRIEL GARZÓN COSSA
SSA
NORTE 72-A ESQUINA ORIENTE 85 SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001226,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.4778,-99.1099,DFIST000085,"DFIST000085
ARAGON
ISSSTE
MOCTEZUMA 168
UNIDAD DE CONSULTA EXTERNA",157,DFIST000085,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.4282,-99.11,DFSSA003821,"DFSSA003821
C.S.T-I RENOVACIÓN
SSA
FRANCISCO ESPEJEL 96
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003821,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,VENUSTIANO CARRANZA
19.4793,-99.1101,DFIST000102,"DFIST000102
CENTRO DE CIRUGIA AMBULATORIA 1O DE OCTUBRE
ISSSTE
INSTITUTO POLITÉCNICO NACIONAL 1669
UNIDAD DE CONSULTA EXTERNA",157,DFIST000102,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.4456,-99.1121,DFSSA018702,"DFSSA018702
UNEME E.C. BEATRÍZ VELASCO
SSA
AVENIDA ING. EDUARDO MOLINA ESQUINA PELUQUEROS 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018702,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,VENUSTIANO CARRANZA
19.4452,-99.1122,DFSSA003932,"DFSSA003932
C.S.T-III BEATRIZ VELASCO DE ALEMÁN.
SSA
AVENIDA ING. EDUARDO MOLINA ESQUINA PELUQUEROS 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003932,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,VENUSTIANO CARRANZA
19.4822,-99.1125,DFHUN000011,"DFHUN000011
CLÍNICA DE HOMEOPATIA DEL I.P.N.
UNIVERSITARIO
GUILLERMO ELGERO 239
UNIDAD DE CONSULTA EXTERNA",182,DFHUN000011,UNIVERSITARIOS,UNIVERSITARIO,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.4822,-99.1125,DFSME000045,"DFSME000045
C.A.I.S.  CUAUTEPEC
ESTATAL
COMETA SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",182,DFSME000045,SERVICIOS MÉDICOS ESTATALES,ESTATAL,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.4822,-99.1125,DFSME000050,"DFSME000050
C.A.I.S. VILLA MARGARITA
ESTATAL
AVENIDA MARGARITA MAZA DE JUÁREZ 150 BIS
UNIDAD DE CONSULTA EXTERNA",182,DFSME000050,SERVICIOS MÉDICOS ESTATALES,ESTATAL,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.4822,-99.1125,DFSME000086,"DFSME000086
CLÍNICA DEL METRO
ESTATAL
AVENIDA TICOMAN 119
UNIDAD DE CONSULTA EXTERNA",182,DFSME000086,SERVICIOS MÉDICOS ESTATALES,ESTATAL,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.4822,-99.1125,DFSMM000031,"DFSMM000031
C.M.D. SAN FELIPE DE JESÚS
MUNICIPAL
ANGANGUEO ESQUINA APATZINGAN 
UNIDAD DE CONSULTA EXTERNA",182,DFSMM000031,SERVICIOS MÉDICOS MUNICIPALES,MUNICIPAL,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.4521,-99.1127,DFSSA003705,"DFSSA003705
HOSPITAL MATERNO INFANTIL INGUARÁN
SSA
ESTAÑO ESQUINA CONGRESO DE LA UNIÓN 307
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA003705,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,VENUSTIANO CARRANZA
19.4864,-99.1128,DFSSA001231,"DFSSA001231
C.S.T-III DR. MANUEL CÁRDENAS DE LA VEGA
SSA
5 DE FEBRERO ENTRE JOSÉ MARÍA BOCANEGRA Y ABASOLO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001231,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.4453,-99.1128,DFSSA018096,"DFSSA018096
CLÍNICA DE SALUD REPRODUCTIVA
SSA
AVENIDA ING. EDUARDO MOLINA ESQUINA PELUQUEROS 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018096,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,VENUSTIANO CARRANZA
19.4052,-99.113,DFIMS000312,"DFIMS000312
HGZ 2A PASO-TRONCOSO
IMSS
AÑIL FRANCISCO DEL PASO Y TRONCOSO 144
UNIDAD DE HOSPITALIZACIÓN",162,DFIMS000312,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,IZTACALCO
19.3792,-99.113,DFSSA001663,"DFSSA001663
C.S.T-I APATLACO
SSA
5 DE MAYO ESQUINA EJE 5 SUR (PURÍSIMA) SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001663,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTAPALAPA
19.4197,-99.113,DFSSA003734,"DFSSA003734
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL VCA- 3
SSA
FRAY SERVANDO TERESA DE MIER ESQUINA FRANCISCO DEL PASO Y TRONCOSO 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003734,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,VENUSTIANO CARRANZA
19.4775,-99.113,DFSSA004340,"DFSSA004340
CONSULTORIO MÉDICO LEGAL DE LA COORDINACION TERRITORIAL GAM-6
SSA
FRANCISCO NOVOA ESQUINA NEZAHUALCÓYOTL Y LA MALINCHE SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA004340,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.4167,-99.1139,DFSME000091,"DFSME000091
METRO CLÍNICA
ESTATAL
FUERZA AEREA MEXICANA 198
UNIDAD DE CONSULTA EXTERNA",182,DFSME000091,SERVICIOS MÉDICOS ESTATALES,ESTATAL,DISTRITO FEDERAL,9,VENUSTIANO CARRANZA
19.4874,-99.1139,DFSSA000840,"DFSSA000840
HOSPITAL PEDIÁTRICO VILLA
SSA
AVENIDA CANTERA ESQUINA HIDALGO SIN NÚMERO
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA000840,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.4826,-99.1139,DFSSA000946,"DFSSA000946
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL GAM- 2,4
SSA
VICENTE VILLADA Y 5 DE FEBRERO 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000946,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.2642,-99.114,DFSSA002923,"DFSSA002923
CLÍNICA HOSPITAL DE ESPECIALIDADES TOXICOLÓGICAS XOCHIMILCO
SSA
PROLONGACIÓN DIVISIÓN DEL NORTE CASI ESQUINA AVENIDA MÉXICO SIN NÚMERO
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA002923,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,XOCHIMILCO
19.4245,-99.1146,DFSSA003722,"DFSSA003722
HOSPITAL GENERAL BALBUENA
SSA
CECILIO RÓBELO Y SUR 103 
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA003722,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,VENUSTIANO CARRANZA
19.4298,-99.1147,DFSSA018883,"DFSSA018883
UNIDAD DE SALUD DE LA RED ÁNGEL ESTACIÓN SAN LÁZARO
SSA
AVENIDA IGNACIO ZARAGOZA LÍNEA 1 STC METRO 200
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018883,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,VENUSTIANO CARRANZA
19.314,-99.1148,DFIST000044,"DFIST000044
DR. IGNACIO CHAVEZ
ISSSTE
ORIENTAL 10
UNIDAD DE CONSULTA EXTERNA",157,DFIST000044,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,COYOACÁN
19.4094,-99.1152,DFSSA003845,"DFSSA003845
C.S.T-I POLVORÍN
SSA
JUAN PARDAVÉ Y FRANCISCO DEL PASO Y TRONCOSO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003845,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,VENUSTIANO CARRANZA
19.4417,-99.1155,DFIST000551,"DFIST000551
MORELOS
ISSSTE
AVENIDACIRCUNVALACIÓN 60
UNIDAD DE CONSULTA EXTERNA",157,DFIST000551,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,VENUSTIANO CARRANZA
19.4248,-99.1159,DFSSA017973,"DFSSA017973
UNIDAD MÓVIL (1) DEL HOSPITAL GENERAL BALBUENA
SSA
CECILIO RÓBELO Y SUR 103 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA017973,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,VENUSTIANO CARRANZA
19.4246,-99.116,DFSSA017985,"DFSSA017985
UNIDAD MÓVIL (2) DEL HOSPITAL GENERAL BALBUENA
SSA
CECILIO RÓBELO Y SUR 103 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA017985,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,VENUSTIANO CARRANZA
19.4023,-99.1177,DFSSA001296,"DFSSA001296
HOSPITAL PEDIÁTRICO IZTACALCO
SSA
AVENIDA COYUYA Y TERRAPLÉN DE RÍO FRÍO SIN NÚMERO
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA001296,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTACALCO
19.3844,-99.118,DFSSA001400,"DFSSA001400
C.S.T-III 2 DE OCTUBRE
SSA
GUILLERMO PRIETO 73
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001400,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTACALCO
19.482,-99.1182,DFIST000073,"DFIST000073
GUSTAVO A. MADERO
ISSSTE
CALZADA GUADALUPE 712
UNIDAD DE CONSULTA EXTERNA",157,DFIST000073,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.3991,-99.1183,DFSSA001412,"DFSSA001412
C.S.T-III DR. JOSÉ ZOZAYA
SSA
CORREGIDORA ESQUINA PLUTARCO ELÍAS CALLES 135
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001412,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTACALCO
19.333,-99.1183,DFSSA004183,"DFSSA004183
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL COY- 3
SSA
APACHES Y EJE 3 ORIENTE 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA004183,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,COYOACÁN
19.5014,-99.1184,DFIST000621,"DFIST000621
C.I.E.A. DEL I.P.N
ISSSTE
AVENIDA INSTITUTO POLITÉCNICO NACIONAL 2500
UNIDAD DE CONSULTA EXTERNA",157,DFIST000621,INSTITUTO DE SEGURIDAD Y SERVICIOS SOCIALES PARA LOS TRABAJADORES DEL ESTADO,ISSSTE,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.4253,-99.1196,DFSSA003920,"DFSSA003920
C.S.T-III DR. LUIS E. RUÍZ
SSA
AVENIDA CONGRESO DE LA UNIÓN 148
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003920,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,VENUSTIANO CARRANZA
19.228,-99.1197,DFSSA003150,"DFSSA003150
C.S. T-II SAN MATEO XALPA
SSA
CARRETERA XOCHIMILCO-TOPILEJO  CASI ESQUINA LAS GRANJAS Y CUAUHTÉMOC 255
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003150,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,XOCHIMILCO
19.4451,-99.1205,DFSSA003903,"DFSSA003903
C.S.T-II JOSÉ MARÍA MORELOS Y PAVÓN
SSA
MINEROS ESQUINA FERROCARRIL DE CINTURA 59
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003903,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,VENUSTIANO CARRANZA
19.3984,-99.1219,DFIMS000324,"DFIMS000324
HGZ 30 IZTACALCO
IMSS
PLUTARCO ELÍAS CALLES EMILIO CARRANZA 473
UNIDAD DE HOSPITALIZACIÓN",162,DFIMS000324,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,IZTACALCO
19.1958,-99.1219,DFSSA003046,"DFSSA003046
C.S.T-I SAN FRANCISCO TLANEPANTLA
SSA
CONSTITUCIÓN (JUNTO AL NO. 35) SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003046,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,XOCHIMILCO
19.4011,-99.122,DFSSA004364,"DFSSA004364
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL IZC- 1
SSA
AVENIDA CONGRESO DE LA UNIÓN 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA004364,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,IZTACALCO
19.336,-99.1228,DFSSA000514,"DFSSA000514
C.S.T-III SAN FRANCISCO CULHUACÁN
SSA
HEROICA ESCUELA NAVAL MILITAR ESQUINA TASQUEÑA 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA000514,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,COYOACÁN
19.2346,-99.1237,DFSSA002935,"DFSSA002935
UNIDAD MÉDICA DEL CENTRO VARONIL DE REHABILITACIÓN PSICOSOCIAL
SSA
JAVIER PIÑA Y PALACIOS ESQUINA MARTÍNEZ DE CASTRO 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA002935,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,XOCHIMILCO
19.2342,-99.1239,DFSSA018253,"DFSSA018253
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL XOC- 1
SSA
CIRCUITO MARTÍNEZ DE CASTRO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018253,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,XOCHIMILCO
19.4248,-99.1242,DFSSA003775,"DFSSA003775
CONSULTORIO MÉDICO LEGAL DE LA COORDINACIÓN TERRITORIAL VCA- 1
SSA
ROSARIO (MERCADO SAN CIPRIAN) 
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003775,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,VENUSTIANO CARRANZA
19.2356,-99.1246,DFSSA003005,"DFSSA003005
UNIDAD MÉDICA DEL RECLUSORIO PREVENTIVO VARONIL SUR
SSA
JAVIER PIÑA Y PALACIOS ESQUINA MARTÍNEZ DE CASTRO 
UNIDAD DE HOSPITALIZACIÓN",186,DFSSA003005,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,XOCHIMILCO
19.4843,-99.1247,DFIMS000225,"DFIMS000225
HGZ 24 INSURGENTES
IMSS
INSURGENTES NORTE ESQUINA EJE 4 NORTE FORTUNA 1322
UNIDAD DE HOSPITALIZACIÓN",162,DFIMS000225,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.5464,-99.1249,DFSSA001091,"DFSSA001091
C.S.T-I TLALPEXCO
SSA
SAUCES LOTE 11 MANZANA 68 ZONA 9
UNIDAD DE CONSULTA EXTERNA",186,DFSSA001091,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.5449,-99.126,DFSSA018492,"DFSSA018492
UNEME CAPA TLALPEXCO
SSA
SAUCES LOTE 11 MANZANA 68 ZONA 9
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018492,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,GUSTAVO A. MADERO
19.4187,-99.1261,DFSSA003850,"DFSSA003850
C.S.T-II IXNAHUALTONGO
SSA
CUITLAHUAC ESQUINA FERROCARRIL INDUSTRIAL SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA003850,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,VENUSTIANO CARRANZA
19.3389,-99.1267,DFSSA018936,"DFSSA018936
UNIDAD DE SALUD DE LA RED ÁNGEL ESTACIÓN TASQUEÑA
SSA
AVENIDA TASQUEÑA LÍNEA 2 STC METRO SIN NÚMERO
UNIDAD DE CONSULTA EXTERNA",186,DFSSA018936,SECRETARÍA DE SALUD,SSA,DISTRITO FEDERAL,9,COYOACÁN
